,vid_name,labeled_SVO_ts,labeled_train_SVO_ts
3609,s09e05_seg02_clip_16,"[('Bernadette', 'touch', 'tablet'), ('Howard', 'pick', 'spoon'), ('Bernadette', 'call', 'Howard'), ('Howard', 'push', 'door'), ('Howard', 'enter', 'kitchen'), ('Sheldon', 'walk', 'upstair')]","[(7, 20, 8), (3, 11, 14), (7, 29, 5), (3, 5, 0), (3, 17, 0), (1, 21, 5)]"
3610,s09e06_seg01_clip_00,[],[]
3611,s09e06_seg01_clip_01,"[('Leonard', 'need', 'Liquid'), ('Leonard', 'knock', 'door'), ('Leonard', 'enter', 'office')]","[(0, 4, 0), (0, 17, 0), (0, 4, 0)]"
3612,s09e06_seg02_clip_00,"[('Leonard', 'ask', 'Howard'), ('Sheldon', 'ask', 'Howard'), ('Raj', 'hold', 'screwdriver'), ('Howard', 'say', 'something'), ('Penny', 'hold', 'mug'), ('Bernadette', 'hold', 'mug'), ('Penny', 'sit', 'couch'), ('Penny', 'cross', 'leg'), ('Penny', 'cross', 'leg'), ('Penny', 'sit', 'couch')]","[(0, 28, 5), (1, 28, 5), (4, 41, 2), (2, 41, 12), (7, 41, 12), (2, 14, 0), (2, 14, 0), (7, 14, 0), (1, 41, 13), (2, 6, 12)]"
3613,s09e06_seg02_clip_01,"[('Stuart', 'pull', 'out'), ('Penny', 'sit', 'couch'), ('Leonard', 'sit', 'at'), ('Stuart', 'take', 'out')]","[(2, 14, 0), (8, 14, 0), (2, 14, 0), (7, 14, 0)]"
3614,s09e06_seg02_clip_02,"[('Sheldon', 'ask', 'Leonard'), ('Leonard', 'put', 'hand')]","[(1, 28, 5), (0, 2, 13)]"
3615,s09e06_seg02_clip_03,"[('Sheldon', 'pull', 'phone'), ('Penny', 'get', 'phone'), ('Sheldon', 'pull', 'cellphone')]","[(1, 40, 8), (2, 17, 8), (1, 40, 8)]"
3616,s09e06_seg02_clip_04,"[('Amy', 'ask', 'to'), ('Raj', 'enter', 'room'), ('Howard', 'enter', 'room'), ('Penny', 'discuss', 'tattoo'), ('Bernadette', 'discuss', 'tattoo'), ('Penny', 'hold', 'phone'), ('Penny', 'plop', 'down'), ('Leonard', 'drive', 'Sheldon'), ('Penny', 'hold', 'cellphone'), ('Penny', 'read', 'cellphone')]","[(4, 17, 0), (3, 17, 0), (2, 0, 23), (7, 0, 23), (2, 41, 8), (0, 27, 5), (2, 41, 8), (2, 19, 8), (3, 17, 0), (4, 17, 0)]"
3617,s09e06_seg02_clip_05,"[('Sheldon', 'get', 'item'), ('Leonard', 'sit', 'in')]","[(1, 17, 2), (0, 41, 9)]"
3618,s09e06_seg02_clip_06,"[('Leonard', 'hold', 'envelope'), ('Leonard', 'hold', 'envelope'), ('Leonard', 'tell', 'Kenneth')]","[(0, 41, 9), (0, 41, 9), (0, 41, 9)]"
3619,s09e06_seg02_clip_07,[],[]
3620,s09e06_seg02_clip_08,"[('Leonard', 'hold', 'envelope')]","[(0, 41, 9)]"
3621,s09e06_seg02_clip_09,"[('Sheldon', 'ask', 'man'), ('Sheldon', 'negotiate', 'helium')]","[(1, 28, 5), (1, 28, 5)]"
3622,s09e06_seg02_clip_10,"[('Raj', 'sit', 'on'), ('Raj', 'eat', 'Popcorn'), ('Leonard', 'remove', 'scarf'), ('Sheldon', 'remove', 'coat'), ('Leonard', 'remove', 'coat'), ('Leonard', 'remove', 'hat'), ('Sheldon', 'remove', 'scarf'), ('Sheldon', 'remove', 'hat'), ('Leonard', 'hold', 'hat'), ('Leonard', 'hold', 'scarf'), ('Leonard', 'tell', 'Sheldon'), ('Raj', 'ask', 'Stuart')]","[(4, 24, 12), (0, 7, 1), (1, 7, 1), (0, 7, 1), (0, 7, 1), (1, 7, 1), (1, 7, 1), (0, 41, 1), (0, 41, 1), (4, 28, 5), (1, 17, 0), (0, 17, 0)]"
3623,s09e06_seg02_clip_11,"[('Leonard', 'pick', 'hat')]","[(0, 11, 1)]"
3624,s09e06_seg02_clip_12,"[('Amy', 'take', 'phone'), ('Raj', 'say', 'something'), ('Penny', 'ask', 'everyone')]","[(6, 6, 8), (2, 28, 5), (7, 14, 0)]"
3625,s09e06_seg02_clip_13,"[('Leonard', 'throw', 'head'), ('Leonard', 'hold', 'head'), ('Sheldon', 'pull', 'wallet')]","[(0, 8, 13), (0, 41, 13), (1, 40, 1)]"
3626,s09e06_seg02_clip_14,"[('Penny', 'question', 'Amy'), ('Bernadette', 'ask', 'Amy'), ('Penny', 'have', 'conversation'), ('Bernadette', 'have', 'conversation'), ('Amy', 'have', 'conversation')]","[(7, 28, 5), (6, 41, 8), (2, 6, 13), (2, 1, 5), (2, 31, 5)]"
3627,s09e06_seg02_clip_15,"[('Leonard', 'hand', 'envelope'), ('Barry', 'enter', 'room')]","[(0, 31, 9), (0, 31, 5)]"
3628,s09e07_seg01_clip_00,"[('Raj', 'sit', 'down'), ('Penny', 'drink', 'water'), ('Raj', 'hold', 'bottle'), ('Sheldon', 'ask', 'Penny'), ('Sheldon', 'walk', 'into'), ('Sheldon', 'receive', 'letter'), ('Sheldon', 'walk', 'into'), ('Leonard', 'discuss', 'project'), ('Leonard', 'sit', 'in')]","[(2, 24, 12), (4, 41, 12), (1, 28, 5), (1, 11, 9), (0, 0, 2), (1, 17, 0), (1, 30, 12), (1, 38, 13), (1, 14, 0)]"
3629,s09e07_seg02_clip_00,[],[]
3630,s09e07_seg02_clip_01,"[('Sheldon', 'call', 'documentary'), ('Sheldon', 'leave', 'message'), ('Leonard', 'take', 'credit'), ('Sheldon', 'tell', 'Amy')]","[(1, 29, 19), (1, 21, 9), (0, 6, 3), (1, 29, 19)]"
3631,s09e07_seg02_clip_02,[],[]
3632,s09e07_seg02_clip_03,"[('Penny', 'watch', 'Sheldon'), ('Leonard', 'watch', 'Sheldon'), ('Wil', 'watch', 'Sheldon')]","[(2, 19, 5), (0, 19, 5), (0, 19, 5)]"
3633,s09e07_seg02_clip_04,"[('Penny', 'give', 'Sheldon'), ('Penny', 'sit', 'in'), ('Sheldon', 'hit', 'face')]","[(2, 31, 5), (1, 17, 13), (2, 6, 12)]"
3634,s09e07_seg02_clip_05,"[('Wil', 'with', 'Penny'), ('Wil', 'with', 'Sheldon'), ('Wil', 'with', 'Leonard'), ('Wheaton', 'with', 'Penny')]","[(4, 30, 0), (3, 17, 0), (3, 30, 0), (4, 17, 0)]"
3635,s09e07_seg02_clip_06,"[('Sheldon', 'put', 'napkin')]","[(1, 2, 10)]"
3636,s09e07_seg02_clip_07,"[('Sheldon', 'bring', 'ring'), ('Penny', 'question', 'Sheldon'), ('Sheldon', 'hold', 'figure')]","[(1, 41, 2), (2, 28, 5), (1, 41, 2)]"
3637,s09e07_seg02_clip_08,[],[]
3638,s09e07_seg02_clip_09,"[('Sheldon', 'raise', 'hand')]","[(1, 20, 13)]"
3639,s09e07_seg02_clip_10,"[('Sheldon', 'give', 'Amy'), ('Sheldon', 'leave', 'room'), ('Sheldon', 'get', 'up'), ('Sheldon', 'sit', 'couch')]","[(1, 31, 5), (1, 21, 0), (1, 14, 0), (3, 11, 2)]"
3640,s09e07_seg02_clip_11,[],[]
3641,s09e07_seg02_clip_12,[],[]
3642,s09e07_seg02_clip_13,[],[]
3643,s09e07_seg02_clip_14,[],[]
3644,s09e07_seg02_clip_15,"[('Bernadette', 'sit', 'at'), ('Howard', 'sit', 'at'), ('Bernadette', 'grab', 'hand')]","[(1, 19, 5), (1, 19, 5), (6, 26, 5)]"
3645,s09e07_seg02_clip_16,"[('Leonard', 'take', 'kettle'), ('Sheldon', 'watch', 'show'), ('Sheldon', 'sit', 'couch'), ('Sheldon', 'turn', 'off'), ('Leonard', 'put', 'water'), ('Sheldon', 'take', 'mug'), ('Leonard', 'take', 'mug'), ('Sheldon', 'sit', 'couch'), ('Sheldon', 'watch', 'tv')]","[(0, 6, 12), (1, 19, 19), (1, 14, 0), (0, 2, 12), (1, 6, 12), (0, 6, 12), (1, 14, 0), (1, 19, 19), (0, 6, 12)]"
3646,s09e08_seg01_clip_00,"[('Sheldon', 'grab', 'jacke'), ('Sheldon', 'turn', 'around')]","[(1, 21, 5), (6, 11, 21)]"
3647,s09e08_seg01_clip_01,"[('Penny', 'get', 'Coffee'), ('Sheldon', 'sit', 'down'), ('Leonard', 'cook', 'breakfast'), ('Leonard', 'put', 'back')]","[(2, 17, 12), (0, 12, 12), (0, 6, 12), (2, 6, 12)]"
3648,s09e08_seg02_clip_00,"[('Sheldon', 'look', 'for'), ('Sheldon', 'offer', 'Raj'), ('Sheldon', 'ask', 'Howard'), ('Howard', 'show', 'Compassion')]","[(1, 28, 5), (1, 2, 12), (1, 28, 5), (1, 28, 5)]"
3649,s09e08_seg02_clip_01,"[('Penny', 'carry', 'bottle'), ('Sheldon', 'agree', 'with')]","[(2, 6, 12), (2, 28, 5)]"
3650,s09e08_seg02_clip_02,"[('Bernadette', 'hold', 'A glass of wine'), ('Bernadette', 'sit', 'couch'), ('Amy', 'hold', 'Shoes'), ('Penny', 'sit', 'on'), ('Bernadette', 'sit', 'on'), ('Bernadette', 'motion', 'Amy'), ('Bernadette', 'sit', 'couch')]","[(7, 41, 12), (7, 14, 0), (6, 41, 1), (7, 14, 0), (2, 14, 0), (3, 6, 8), (6, 6, 1)]"
3651,s09e08_seg02_clip_03,"[('Raj', 'discuss', 'Sheldon'), ('Howard', 'discuss', 'Sheldon'), ('Howard', 'put', 'finger')]","[(4, 0, 5), (3, 0, 5), (3, 2, 13)]"
3652,s09e08_seg02_clip_04,"[('Penny', 'hold', 'Purse'), ('Penny', 'walk', 'with')]","[(2, 41, 1), (3, 41, 13)]"
3653,s09e08_seg02_clip_05,"[('Penny', 'call', 'Leonard'), ('Penny', 'have', 'sweater')]","[(2, 29, 5), (2, 28, 5)]"
3654,s09e08_seg02_clip_06,"[('Leonard', 'join', 'Penny'), ('Dave', 'leave', 'England')]","[(0, 23, 5), (7, 31, 5)]"
3655,s09e08_seg02_clip_07,"[('Penny', 'have', 'Binocular')]","[(0, 19, 5)]"
3656,s09e08_seg02_clip_08,"[('Dave', 'hold', 'menu'), ('Penny', 'ask', 'Davr'), ('Penny', 'hold', 'Binocular')]","[(2, 41, 10), (7, 17, 0), (7, 7, 1)]"
3657,s09e08_seg02_clip_09,"[('Bernadette', 'hand', 'bottle'), ('Bernadette', 'sit', 'in'), ('Leonard', 'sit', 'in'), ('Amy', 'eat', 'pasta'), ('Amy', 'on', 'date'), ('Howard', 'walk', 'to'), ('Howard', 'join', 'Sheldon')]","[(7, 31, 12), (6, 24, 12), (3, 23, 5), (3, 23, 5), (7, 31, 12), (7, 41, 12), (6, 24, 12)]"
3658,s09e08_seg02_clip_10,"[('Raj', 'look', 'hurt')]","[(0, 19, 2)]"
3659,s09e08_seg02_clip_11,"[('Dave', 'see', 'Leonard'), ('Leonard', 'leave', 'Penny'), ('Penny', 'open', 'door')]","[(0, 21, 5), (2, 30, 0), (7, 2, 13)]"
3660,s09e08_seg02_clip_12,"[('Dave', 'shake', 'hand'), ('Leonard', 'shake', 'hand'), ('Leonard', 'shake', 'hand')]","[(0, 38, 13), (0, 38, 13), (4, 14, 0)]"
3661,s09e08_seg02_clip_13,"[('Sheldon', 'put', 'down'), ('Raj', 'tell', 'Sheldon')]","[(4, 23, 5), (4, 23, 5)]"
3662,s09e08_seg02_clip_14,"[('Sheldon', 'close', 'door'), ('Sheldon', 'say', 'thaks'), ('Sheldon', 'close', 'door'), ('Sheldon', 'talk', 'with'), ('Sheldon', 'sit', 'on'), ('Sheldon', 'sit', 'on')]","[(1, 33, 0), (1, 33, 0), (3, 3, 5), (1, 33, 0), (1, 14, 0), (1, 11, 12)]"
3663,s09e08_seg02_clip_15,[],[]
3664,s09e09_seg01_clip_00,"[('Penny', 'eat', 'food'), ('Leonard', 'give', 'Penny'), ('Leonard', 'eat', 'food'), ('Penny', 'give', 'Leonard'), ('Raj', 'ask', 'phone'), ('Sheldon', 'carry', 'ticket')]","[(2, 24, 12), (0, 31, 5), (0, 24, 12), (2, 31, 5), (4, 28, 8), (1, 6, 10)]"
3665,s09e09_seg02_clip_00,"[('Sheldon', 'hold', 'tickets'), ('Amy', 'touch', 'glasses'), ('Sheldon', 'hold', 'up'), ('Amy', 'adjust', 'glasses'), ('Amy', 'see', 'Sheldon')]","[(1, 41, 10), (6, 20, 12), (6, 19, 5), (6, 19, 10), (1, 41, 10)]"
3666,s09e09_seg02_clip_01,[],[]
3667,s09e09_seg02_clip_02,"[('Penny', 'put', 'bag'), ('Penny', 'start', 'speaking'), ('Leonard', 'close', 'door')]","[(2, 2, 1), (0, 33, 0), (2, 6, 12)]"
3668,s09e09_seg02_clip_03,[],[]
3669,s09e09_seg02_clip_04,"[('Sheldon', 'ask', 'Amy'), ('Sheldon', 'name', 'thing'), ('Amy', 'ask', 'Sheldon'), ('Sheldon', 'take', 'out')]","[(1, 28, 5), (6, 28, 5), (1, 40, 2), (6, 27, 0)]"
3670,s09e09_seg02_clip_05,"[('Bernadette', 'hand', 'apron'), ('Bernadette', 'ask', 'Howard'), ('Amy', 'ask', 'Sheldon'), ('Amy', 'drive', 'Sheldon'), ('Sheldon', 'hold', 'up')]","[(7, 31, 1), (7, 28, 5), (6, 28, 5), (6, 27, 5), (1, 19, 2)]"
3671,s09e09_seg02_clip_06,"[('Sheldon', 'ask', 'Amy'), ('Amy', 'drive', 'Sheldon'), ('Sheldon', 'ask', 'Amy'), ('Amy', 'in', 'car'), ('Sheldon', 'ask', 'Amy'), ('Penny', 'pour', 'milk')]","[(1, 28, 5), (6, 27, 5), (1, 28, 5), (1, 28, 5), (2, 35, 12), (2, 17, 21)]"
3672,s09e09_seg02_clip_07,"[('Leonard', 'read', 'journal'), ('Leonard', 'read', 'diary'), ('Leonard', 'get', 'caught')]","[(0, 19, 2), (0, 19, 2), (0, 17, 21)]"
3673,s09e09_seg02_clip_08,"[('Leonard', 'wear', 'shirt'), ('Raj', 'wear', 'apron'), ('Leonard', 'read', 'journal'), ('Penny', 'speak', 'to'), ('Penny', 'stand', 'against'), ('Penny', 'hold', 'glass')]","[(0, 9, 1), (4, 9, 1), (0, 19, 2), (2, 41, 12), (0, 28, 5), (0, 19, 2)]"
3674,s09e09_seg02_clip_09,[],[]
3675,s09e09_seg02_clip_10,"[('Amy', 'drive', 'car'), ('Sheldon', 'ask', 'Amy'), ('Sheldon', 'want', 'to')]","[(6, 27, 0), (1, 28, 5), (1, 28, 5)]"
3676,s09e09_seg02_clip_11,[],[]
3677,s09e09_seg02_clip_12,"[('Howard', 'shake', 'hand'), ('Howard', 'get', 'cup'), ('Howard', 'get', 'sponge'), ('Howard', 'pick', 'sponge')]","[(3, 38, 13), (3, 17, 12), (3, 17, 7), (3, 11, 7)]"
3678,s09e09_seg02_clip_13,"[('Howard', 'wash', 'dishes')]","[(3, 39, 12)]"
3679,s09e09_seg02_clip_14,"[('Sheldon', 'give', 'Amy')]","[(1, 31, 5)]"
3680,s09e09_seg02_clip_15,[],[]
3681,s09e09_seg02_clip_16,"[('Leonard', 'hold', 'sign'), ('Leonard', 'wear', 'lingerie'), ('Leonard', 'wear', 'lingerie'), ('Leonard', 'hold', 'sign'), ('Penny', 'open', 'oven'), ('Leonard', 'wear', 'cloth'), ('Leonard', 'wear', 'like'), ('Bernadette', 'open', 'door'), ('Leonard', 'wear', 'cloth'), ('Leonard', 'enter', 'room')]","[(0, 41, 2), (0, 9, 1), (0, 9, 1), (0, 41, 2), (2, 30, 8), (0, 9, 7), (7, 30, 0), (0, 9, 7), (0, 17, 0), (0, 9, 16)]"
3682,s09e09_seg02_clip_17,[],[]
3683,s09e10_seg01_clip_00,[],[]
3684,s09e10_seg01_clip_01,"[('Leonard', 'ask', 'Sheldon'), ('Sheldon', 'begin', 'humming'), ('Leonard', 'hold', 'marker'), ('Sheldon', 'hum', 'ture')]","[(0, 28, 5), (0, 41, 2), (0, 38, 13), (1, 38, 13)]"
3685,s09e10_seg02_clip_00,[],[]
3686,s09e10_seg02_clip_01,"[('Dave', 'hold', 'phone')]","[(6, 29, 5)]"
3687,s09e10_seg02_clip_02,[],[]
3688,s09e10_seg02_clip_03,"[('Leonard', 'hold', 'pencil'), ('Penny', 'sit', 'next to'), ('Sheldon', 'sit', 'next to')]","[(0, 41, 2), (2, 14, 0), (1, 11, 8)]"
3689,s09e10_seg02_clip_04,"[('Penny', 'eat', 'popcorn'), ('Penny', 'sit', 'chair'), ('Penny', 'eat', 'popcorn'), ('Sheldon', 'hold', 'camera'), ('Amy', 'take', 'drink'), ('Amy', 'pick', 'mug'), ('Amy', 'put', 'plate')]","[(2, 24, 12), (2, 14, 0), (2, 24, 12), (1, 41, 8), (6, 6, 12), (6, 11, 12), (6, 2, 12)]"
3690,s09e10_seg02_clip_05,"[('Amy', 'hold', 'mug'), ('Bernadette', 'hold', 'mug'), ('Raj', 'hold', 'phone'), ('Raj', 'talk', 'to'), ('Amy', 'sit', 'couch'), ('Bernadette', 'sit', 'couch'), ('Amy', 'take', 'sip'), ('Amy', 'take', 'drink')]","[(6, 41, 12), (7, 41, 12), (4, 41, 8), (6, 14, 0), (7, 14, 0), (6, 6, 12), (6, 6, 12), (3, 6, 2)]"
3691,s09e10_seg02_clip_06,[],[]
3692,s09e10_seg02_clip_07,"[('Penny', 'bring', 'keyboard'), ('Sheldon', 'get', 'gum'), ('Penny', 'leave', 'bedroom'), ('Penny', 'get', 'out')]","[(2, 6, 8), (1, 17, 12), (2, 21, 0), (2, 30, 0)]"
3693,s09e10_seg02_clip_08,"[('Sheldon', 'wear', 'shirt'), ('Leonard', 'wear', 'jacket'), ('Sheldon', 'whisper', 'into')]","[(1, 9, 1), (0, 9, 1), (0, 31, 5)]"
3694,s09e10_seg02_clip_09,"[('Bernadette', 'carry', 'basket'), ('Sheldon', 'hold', 'phone')]","[(7, 6, 1), (1, 41, 8)]"
3695,s09e10_seg02_clip_10,"[('Bernadette', 'hold', 'basket'), ('Amy', 'live', 'close'), ('Howard', 'sit', 'on'), ('Raj', 'sit', 'on')]","[(7, 41, 1), (7, 41, 1), (3, 14, 0), (7, 41, 1)]"
3696,s09e10_seg02_clip_11,"[('Sheldon', 'put', 'food')]","[(1, 2, 12)]"
3697,s09e10_seg02_clip_12,"[('Penny', 'set', 'down'), ('Sheldon', 'tell', 'Penny'), ('Sheldon', 'hold', 'Fork'), ('Raj', 'sit', 'next to'), ('Howard', 'hold', 'cup')]","[(1, 41, 14), (3, 41, 12), (3, 14, 0), (4, 14, 0), (1, 41, 14)]"
3698,s09e10_seg02_clip_13,"[('Howard', 'hold', 'cup'), ('Raj', 'hold', 'cup'), ('Raj', 'discuss', 'someone'), ('Howard', 'discuss', 'someone'), ('Raj', 'witness', 'Trent'), ('Howard', 'witness', 'Trent'), ('Penny', 'stare', 'phone'), ('Penny', 'swipe', 'screen'), ('Penny', 'sit', 'couch'), ('Sheldon', 'sit', 'couch')]","[(3, 41, 12), (4, 41, 12), (4, 0, 5), (3, 0, 5), (4, 19, 10), (3, 19, 10), (2, 14, 0), (1, 14, 0), (3, 11, 12), (1, 28, 5)]"
3699,s09e10_seg02_clip_14,[],[]
3700,s09e10_seg02_clip_15,"[('Sheldon', 'knock', 'door'), ('Amy', 'drink', 'wine'), ('Amy', 'sit', 'on'), ('Dave', 'drink', 'wine')]","[(1, 4, 0), (6, 24, 12), (0, 26, 5), (2, 26, 5)]"
3701,s09e10_seg02_clip_16,"[('Sheldon', 'knock', 'door'), ('Sheldon', 'at', 'dooe'), ('Sheldon', 'shake', 'hand')]","[(1, 4, 0), (1, 38, 13), (1, 4, 0)]"
3702,s09e10_seg02_clip_17,"[('Amy', 'kiss', 'Sheldon'), ('Amy', 'close', 'door'), ('Amy', 'kick', 'door')]","[(6, 26, 5), (6, 33, 0), (1, 33, 0)]"
3703,s09e11_seg01_clip_00,"[('Raj', 'ask', 'Leonard'), ('Leonard', 'walk', 'into')]","[(4, 28, 5), (3, 6, 8)]"
3704,s09e11_seg02_clip_00,"[('Sheldon', 'pull', 'box'), ('Sheldon', 'thank', 'Penny'), ('Sheldon', 'hold', 'box'), ('Leonard', 'throw', 'leg'), ('Leonard', 'sit', 'down'), ('Sheldon', 'hold', 'box')]","[(1, 40, 2), (1, 1, 5), (1, 41, 2), (0, 8, 13), (1, 41, 2), (2, 41, 14)]"
3705,s09e11_seg02_clip_01,[],[]
3706,s09e11_seg02_clip_02,"[('Sheldon', 'call', 'Amy')]","[(1, 29, 5)]"
3707,s09e11_seg02_clip_03,[],[]
3708,s09e11_seg02_clip_04,"[('Sheldon', 'give', 'Leonard'), ('Sheldon', 'give', 'Raj'), ('Penny', 'get', 'bottle'), ('Sheldon', 'refuse', 'to'), ('Sheldon', 'call', 'Bernadette'), ('Bernadette', 'answer', 'Sheldon'), ('Penny', 'ask', 'Sheldon'), ('Bernadette', 'take', 'sip'), ('Sheldon', 'take', 'ticket'), ('Sheldon', 'hand', 'a piece of paper'), ('Sheldon', 'knock', 'door'), ('Sheldon', 'ask', 'Penny')]","[(1, 31, 5), (1, 31, 5), (2, 17, 12), (1, 29, 5), (2, 28, 5), (7, 6, 12), (1, 6, 10), (1, 31, 2), (1, 4, 0), (1, 28, 5), (1, 30, 0), (1, 17, 0)]"
3709,s09e11_seg02_clip_05,"[('Raj', 'hold', 'bool'), ('Leonard', 'say', 'something'), ('Leonard', 'hold', 'book'), ('Penny', 'break', 'glass'), ('Penny', 'drink', 'wine'), ('Sheldon', 'talk', 'about'), ('Penny', 'break', 'glass')]","[(0, 41, 2), (2, 24, 12), (2, 6, 12), (2, 41, 12), (4, 19, 2), (0, 19, 2), (3, 19, 2)]"
3710,s09e11_seg02_clip_06,"[('Howard', 'hold', 'book')]","[(3, 41, 2)]"
3711,s09e11_seg02_clip_07,"[('Sheldon', 'get', 'Amy'), ('Amy', 'want', 'to'), ('Penny', 'ask', 'Amy'), ('Bernadette', 'ask', 'Amy'), ('Sheldon', 'leave', 'Penny')]","[(1, 17, 5), (2, 28, 5), (7, 28, 5), (1, 21, 5), (1, 21, 5)]"
3712,s09e11_seg02_clip_08,"[('Amy', 'want', 'to')]","[(6, 41, 12)]"
3713,s09e11_seg02_clip_09,[],[]
3714,s09e11_seg02_clip_10,"[('Sheldon', 'thank', 'ghost'), ('Howard', 'look', 'down'), ('Howard', 'put', 'hand')]","[(3, 2, 13), (3, 41, 2), (1, 38, 13)]"
3715,s09e11_seg02_clip_11,"[('Howard', 'open', 'door'), ('Wil', 'dress', 'uniform')]","[(3, 30, 0), (0, 21, 0)]"
3716,s09e11_seg02_clip_12,"[('Sheldon', 'hold', 'flower'), ('Amy', 'lay', 'on'), ('Sheldon', 'knock', 'door'), ('Sheldon', 'hold', 'a bouquet of flower')]","[(1, 41, 11), (1, 4, 0), (1, 41, 11), (6, 30, 0)]"
3717,s09e11_seg02_clip_13,"[('Amy', 'sit', 'couch'), ('Sheldon', 'sit', 'couch'), ('Amy', 'sit', 'couch'), ('Sheldon', 'sit', 'couch')]","[(6, 14, 0), (1, 14, 0), (6, 14, 0), (1, 14, 0)]"
3718,s09e11_seg02_clip_14,"[('Leonard', 'ask', 'Wil'), ('Wil', 'give', 'explaination'), ('Amy', 'kiss', 'Sheldon'), ('Sheldon', 'ask', 'Amy'), ('Amy', 'kiss', 'Sheldon'), ('Amy', 'make', 'attempt'), ('Amy', 'kiss', 'Sheldon')]","[(0, 28, 5), (6, 26, 5), (1, 28, 5), (6, 26, 5), (6, 26, 5), (6, 26, 5), (6, 26, 5)]"
3719,s09e11_seg02_clip_15,"[('Leonard', 'lean', 'forward')]","[(7, 41, 12)]"
3720,s09e11_seg02_clip_16,"[('Amy', 'kiss', 'Sheldon'), ('Sheldon', 'kiss', 'Amy'), ('Amy', 'put', 'hand'), ('Amy', 'tell', 'Sheldon')]","[(6, 26, 5), (1, 26, 5), (6, 2, 13), (6, 14, 0)]"
3721,s09e11_seg02_clip_17,"[('Sheldon', 'lie', 'bed'), ('Amy', 'hold', 'hand'), ('Sheldon', 'hold', 'hand')]","[(6, 41, 13), (1, 41, 13), (0, 31, 23)]"
3722,s09e11_seg02_clip_18,[],[]
3723,s09e12_seg01_clip_00,[],[]
3724,s09e12_seg01_clip_01,"[('Raj', 'take', 'food'), ('Sheldon', 'talk', 'to')]","[(4, 6, 12), (7, 17, 0)]"
3725,s09e12_seg02_clip_00,"[('Sheldon', 'put', 'napkin'), ('Penny', 'mention', 'Doctor'), ('Penny', 'carry', 'handbag'), ('Penny', 'enter', 'door'), ('Sheldon', 'put', 'napkin'), ('Penny', 'come', 'into')]","[(1, 2, 10), (2, 6, 1), (2, 17, 0), (1, 2, 10), (1, 41, 10), (0, 26, 5)]"
3726,s09e12_seg02_clip_01,"[('Raj', 'say', 'to')]","[(8, 29, 5)]"
3727,s09e12_seg02_clip_02,"[('Stuart', 'wear', 'robe'), ('Stuart', 'open', 'door')]","[(8, 9, 1), (8, 30, 0)]"
3728,s09e12_seg02_clip_03,[],[]
3729,s09e12_seg02_clip_04,"[('Leonard', 'enter', 'office'), ('Leonard', 'enter', 'office')]","[(0, 17, 0), (0, 17, 0)]"
3730,s09e12_seg02_clip_05,"[('Leonard', 'sit', 'down')]","[(7, 37, 0)]"
3731,s09e12_seg02_clip_06,[],[]
3732,s09e12_seg02_clip_07,"[('Raj', 'sit', 'in front of')]","[(4, 14, 0)]"
3733,s09e12_seg02_clip_08,"[('Leonard', 'take', 'sit'), ('Leonard', 'enter', 'apartment')]","[(0, 6, 23), (0, 17, 0)]"
3734,s09e12_seg02_clip_09,"[('Stuart', 'win', 'bear')]","[(8, 11, 15)]"
3735,s09e12_seg02_clip_10,"[('Raj', 'carry', 'bag'), ('Howard', 'sit', 'bed'), ('Bernadette', 'place', 'head'), ('Leonard', 'enter', 'room'), ('Sheldon', 'put', 'down'), ('Howard', 'sit', 'bed'), ('Sheldon', 'enter', 'apartment'), ('Raj', 'enter', 'apartment')]","[(4, 6, 1), (3, 14, 0), (0, 17, 0), (3, 14, 0), (1, 17, 0), (4, 17, 0), (1, 37, 0), (1, 8, 1)]"
3736,s09e12_seg02_clip_11,"[('Leonard', 'get', 'something'), ('Sheldon', 'take', 'credit'), ('Leonard', 'open', 'door'), ('Leonard', 'take', 'sip')]","[(1, 6, 3), (0, 30, 0), (0, 6, 12), (1, 2, 13)]"
3737,s09e12_seg02_clip_12,"[('Penny', 'hold', 'pamphlet'), ('Raj', 'sit', 'on')]","[(2, 41, 2), (2, 28, 22)]"
3738,s09e12_seg02_clip_13,[],[]
3739,s09e12_seg02_clip_14,"[('Sheldon', 'open', 'mouth'), ('Penny', 'lay', 'on'), ('Penny', 'lay', 'on')]","[(1, 30, 13), (2, 14, 0), (2, 14, 0)]"
3740,s09e12_seg02_clip_15,[],[]
3741,s09e13_seg01_clip_00,"[('Bernadette', 'suggest', 'for'), ('Leonard', 'hold', 'dish'), ('Leonard', 'ask', 'Raj'), ('Leonard', 'ask', 'Howard'), ('Sheldon', 'wear', 'robe')]","[(0, 41, 12), (0, 28, 5), (0, 28, 5), (1, 9, 1), (0, 41, 12)]"
3742,s09e13_seg01_clip_01,"[('Howard', 'carry', 'bowl'), ('Sheldon', 'ask', 'Penny'), ('Penny', 'get', 'Water'), ('Sheldon', 'wear', 'robe'), ('Raj', 'carry', 'bowl'), ('Howard', 'take', 'bowl'), ('Bernadette', 'bring', 'something'), ('Bernadette', 'hand', 'bag'), ('Raj', 'sit', 'chair')]","[(3, 6, 12), (1, 28, 5), (2, 17, 12), (1, 9, 1), (4, 6, 12), (3, 6, 12), (7, 31, 1), (4, 14, 0), (3, 6, 12)]"
